,ss,sod,sdd,dd,condition_no
3927,8,22,42,3,58918229.3217126
3928,8,22,42,4,66093684.4508396
3929,8,22,42,5,29920793.9437545
3930,8,22,43,0,166138267.337595
3931,8,22,43,1,35125769.6778124
3932,8,22,43,2,173549440.610801
3933,8,22,43,3,81265318.6810974
3934,8,22,43,4,53534627.0685826
3935,8,22,43,5,46773911.1421322
3936,8,22,44,0,166138267.337595
3937,8,22,44,1,27273075.726278
3938,8,22,44,2,175419446.465891
3939,8,22,44,3,107001401.037054
3940,8,22,44,4,68284241.2350143
3941,8,22,44,5,7884491.58547382
3942,8,22,45,0,166138267.337595
3943,8,22,45,1,25699051.5029621
3944,8,22,45,2,177648698.82572
3945,8,22,45,3,140947997.863124
3946,8,22,45,4,48120145.0563038
3947,8,22,45,5,7235000.48990606
3948,8,23,32,0,166138267.337595
3949,8,23,32,1,79606734.3688053
3950,8,23,32,2,152892497.053098
3951,8,23,32,3,37067764.0674886
3952,8,23,32,4,14079569.8603869
3953,8,23,32,5,51432488.1061242
3954,8,23,33,0,166138267.337595
3955,8,23,33,1,69658041.435713
3956,8,23,33,2,147201967.157839
3957,8,23,33,3,58985446.9857609
3958,8,23,33,4,15468066.2117561
3959,8,23,33,5,96315215.4997258
3960,8,23,34,0,166138267.337595
3961,8,23,34,1,60591665.7782826
3962,8,23,34,2,149993041.338241
3963,8,23,34,3,50411467.3877956
3964,8,23,34,4,22433560.5293433
3965,8,23,34,5,6115635.68622135
3966,8,23,35,0,166138267.337595
3967,8,23,35,1,51997582.6484625
3968,8,23,35,2,143596778.507304
3969,8,23,35,3,48684208.5246459
3970,8,23,35,4,30783285.5793224
3971,8,23,35,5,7611911.78762211
3972,8,23,36,0,166138267.337595
3973,8,23,36,1,53775647.489628
3974,8,23,36,2,147626272.178244
3975,8,23,36,3,47046942.2587707
3976,8,23,36,4,37575190.0699766
3977,8,23,36,5,7751997.99314663
3978,8,23,37,0,166138267.337595
3979,8,23,37,1,52420544.4980875
3980,8,23,37,2,168596558.689675
3981,8,23,37,3,38174818.2132128
3982,8,23,37,4,8104972.51689303
3983,8,23,37,5,7447364.54060126
3984,8,23,38,0,166138267.337595
3985,8,23,38,1,40821170.031854
3986,8,23,38,2,159659847.691706
3987,8,23,38,3,42378082.670261
3988,8,23,38,4,7959392.3165674
3989,8,23,38,5,14945397.4749371
3990,8,23,39,0,166138267.337595
3991,8,23,39,1,44611521.0771741
3992,8,23,39,2,174880782.42185
3993,8,23,39,3,51702728.4809296
3994,8,23,39,4,7824657.14598316
3995,8,23,39,5,14788948.9352437
3996,8,23,40,0,166138267.337595
3997,8,23,40,1,34844789.6285545
3998,8,23,40,2,166780347.974944
3999,8,23,40,3,56282934.4852409
4000,8,23,40,4,7216749.0069538
4001,8,23,40,5,14079569.8603869
4002,8,23,41,0,166138267.337595
4003,8,23,41,1,35537568.3596207
4004,8,23,41,2,166001035.82227
4005,8,23,41,3,47930594.3254594
4006,8,23,41,4,14898281.2119414
4007,8,23,41,5,15587413.6499251
4008,8,23,42,0,166138267.337595
4009,8,23,42,1,35198820.5121296
4010,8,23,42,2,167664424.698051
4011,8,23,42,3,46711752.1833475
4012,8,23,42,4,23026644.0695752
4013,8,23,42,5,15205265.1315674
4014,8,23,43,0,166138267.337595
4015,8,23,43,1,34653407.5426262
4016,8,23,43,2,168231893.461246
4017,8,23,43,3,45959876.6181356
4018,8,23,43,4,46249881.3667017
4019,8,23,43,5,33130047.4141647
4020,8,23,44,0,166138267.337595
4021,8,23,44,1,35062347.2504177
4022,8,23,44,2,166423431.748034
4023,8,23,44,3,56990116.4669519
4024,8,23,44,4,58985446.9857609
4025,8,23,44,5,30878212.4787444
4026,8,23,45,0,166138267.337595
4027,8,23,45,1,35766183.9434355
4028,8,23,45,2,172177347.273044
4029,8,23,45,3,79789107.8996428
4030,8,23,45,4,55949260.4005058
4031,8,23,45,5,37575190.0699766
4032,8,24,32,0,166138267.337595
4033,8,24,32,1,98533066.9856296
4034,8,24,32,2,106721223.160491
4035,8,24,32,3,15145181.3910963
4036,8,24,32,4,15912567.0058103
4037,8,24,32,5,48549159.4831174
4038,8,24,33,0,166138267.337595
4039,8,24,33,1,89402329.4874455
4040,8,24,33,2,158622591.305689
4041,8,24,33,3,23216079.7567421
4042,8,24,33,4,13174917.7465928
4043,8,24,33,5,45600406.316368
4044,8,24,34,0,166138267.337595
4045,8,24,34,1,70418159.9838099
4046,8,24,34,2,146862722.638039
4047,8,24,34,3,51917183.7460482
4048,8,24,34,4,14339090.435364
4049,8,24,34,5,67439313.3352618
4050,8,24,35,0,166138267.337595
4051,8,24,35,1,63501106.7594898
4052,8,24,35,2,155472645.41875
4053,8,24,35,3,56555936.8229795
4054,8,24,35,4,15335561.8495898
4055,8,24,35,5,99402907.6670644
4056,8,24,36,0,166138267.337595
4057,8,24,36,1,58930530.9012097
4058,8,24,36,2,147362093.028072
4059,8,24,36,3,77603362.0161143
4060,8,24,36,4,31207712.0428117
4061,8,24,36,5,7635093.89250539
4062,8,24,37,0,166138267.337595
4063,8,24,37,1,55576165.0872556
4064,8,24,37,2,142775902.810922
4065,8,24,37,3,46927079.7619364
4066,8,24,37,4,39122753.4101885
4067,8,24,37,5,8169396.38367583
4068,8,24,38,0,166138267.337595
4069,8,24,38,1,52996795.8146645
4070,8,24,38,2,148884650.190336
4071,8,24,38,3,43967539.7891526
4072,8,24,38,4,8350704.95785496
4073,8,24,38,5,7869526.33267405
4074,8,24,39,0,166138267.337595
4075,8,24,39,1,43964621.1283714
4076,8,24,39,2,167058637.849741
4077,8,24,39,3,37320409.571413
4078,8,24,39,4,7650970.83023763
4079,8,24,39,5,7764794.33380651
4080,8,24,40,0,166138267.337595
4081,8,24,40,1,41603996.1225306
4082,8,24,40,2,172151989.455062
4083,8,24,40,3,49482284.142612
4084,8,24,40,4,7845542.04844165
4085,8,24,40,5,15912567.0058103
4086,8,24,41,0,166138267.337595
4087,8,24,41,1,35039368.0238869
4088,8,24,41,2,173472068.367806
4089,8,24,41,3,49805147.7138396
4090,8,24,41,4,7611809.24182609
4091,8,24,41,5,13484079.6213869
4092,8,24,42,0,166138267.337595
4093,8,24,42,1,35485612.4561914
4094,8,24,42,2,172328512.873289
4095,8,24,42,3,56309521.7712436
4096,8,24,42,4,7156839.52463472
4097,8,24,42,5,14437321.2270519
4098,8,24,43,0,166138267.337595
4099,8,24,43,1,35260778.4039737
4100,8,24,43,2,169563421.992333
4101,8,24,43,3,50487525.1424976
4102,8,24,43,4,15646544.7268386
4103,8,24,43,5,13698102.8896916
4104,8,24,44,0,166138267.337595
4105,8,24,44,1,34269372.6916733
4106,8,24,44,2,174566965.873282
4107,8,24,44,3,47100633.7296166
4108,8,24,44,4,23216079.7567421
4109,8,24,44,5,15138226.8445252
4110,8,24,45,0,166138267.337595
4111,8,24,45,1,35577852.5692001
4112,8,24,45,2,165800756.644079
4113,8,24,45,3,46175127.6092548
4114,8,24,45,4,42835655.4635206
4115,8,24,45,5,31207712.0428117
4116,8,25,32,0,166138267.337595
4117,8,25,32,1,100019768.399632
4118,8,25,32,2,64458691.5660379
4119,8,25,32,3,7678100.62081354
4120,8,25,32,4,7334842.02100827
4121,8,25,32,5,37767285.9050672
4122,8,25,33,0,166138267.337595
4123,8,25,33,1,95574895.9505291
4124,8,25,33,2,86173183.6029784
4125,8,25,33,3,7165451.29572093
4126,8,25,33,4,15708174.4385567
4127,8,25,33,5,54475524.3552288
4128,8,25,34,0,166138267.337595
4129,8,25,34,1,98574123.2294188
4130,8,25,34,2,136522451.63971
4131,8,25,34,3,15028693.6619649
4132,8,25,34,4,15173719.8603398
4133,8,25,34,5,34962695.0334837
4134,8,25,35,0,166138267.337595
4135,8,25,35,1,80822463.4676488
4136,8,25,35,2,151144014.423885
4137,8,25,35,3,37273197.4171067
4138,8,25,35,4,13882762.2790563
4139,8,25,35,5,60696535.8698896
4140,8,25,36,0,166138267.337595
4141,8,25,36,1,71229348.3624769
4142,8,25,36,2,145565847.305916
4143,8,25,36,3,59401446.1952278
4144,8,25,36,4,15448406.5045538
4145,8,25,36,5,88254188.1420369
4146,8,25,37,0,166138267.337595
4147,8,25,37,1,62214026.3046956
4148,8,25,37,2,149842150.444015
4149,8,25,37,3,52169223.3095608
4150,8,25,37,4,22891236.7654386
4151,8,25,37,5,7830735.24227095
4152,8,25,38,0,166138267.337595
4153,8,25,38,1,61459543.7538633
4154,8,25,38,2,139494844.786506
4155,8,25,38,3,45857651.8952033
4156,8,25,38,4,38926051.8065769
4157,8,25,38,5,7397129.29642008
4158,8,25,39,0,166138267.337595
4159,8,25,39,1,52765599.8141754
4160,8,25,39,2,152869728.128606
4161,8,25,39,3,48203253.7941537
4162,8,25,39,4,38961710.8892606
4163,8,25,39,5,8294722.07241467
4164,8,25,40,0,166138267.337595
4165,8,25,40,1,51258813.4874504
4166,8,25,40,2,165575920.806854
4167,8,25,40,3,43115919.2593595
4168,8,25,40,4,7799924.43710326
4169,8,25,40,5,7334842.02100827
4170,8,25,41,0,166138267.337595
4171,8,25,41,1,43312575.4674216
4172,8,25,41,2,171813335.510911
4173,8,25,41,3,41820255.1092017
4174,8,25,41,4,6984943.22304368
4175,8,25,41,5,7613090.42681486
4176,8,25,42,0,166138267.337595
4177,8,25,42,1,43460191.4613927
4178,8,25,42,2,172057731.940623
4179,8,25,42,3,49038883.8017825
4180,8,25,42,4,7417404.45786399
4181,8,25,42,5,16092400.7170428
4182,8,25,43,0,166138267.337595
4183,8,25,43,1,35778011.2986256
4184,8,25,43,2,170463050.234488
4185,8,25,43,3,51012938.7381237
4186,8,25,43,4,7238553.80672863
4187,8,25,43,5,12850142.0832106
4188,8,25,44,0,166138267.337595
4189,8,25,44,1,35721078.9131454
4190,8,25,44,2,168200115.318017
4191,8,25,44,3,49161979.797696
4192,8,25,44,4,7165451.29572093
4193,8,25,44,5,13816840.2341811
4194,8,25,45,0,166138267.337595
4195,8,25,45,1,34789847.3039504
4196,8,25,45,2,169621122.260163
4197,8,25,45,3,49047166.1928004
4198,8,25,45,4,14921995.8087399
4199,8,25,45,5,15448406.5045538
4200,8,26,32,0,166138267.337595
4201,8,26,32,1,116419580.990334
4202,8,26,32,2,45154036.6628546
4203,8,26,32,3,7211729.74118133
4204,8,26,32,4,7711362.93574728
4205,8,26,32,5,9387435.15943259
4206,8,26,33,0,166138267.337595
4207,8,26,33,1,108886215.55364
4208,8,26,33,2,55441857.6310448
4209,8,26,33,3,7550926.07128247
4210,8,26,33,4,7778208.1354315
4211,8,26,33,5,59080965.4885862
4212,8,26,34,0,166138267.337595
4213,8,26,34,1,97669606.4797488
4214,8,26,34,2,81066573.9723897
4215,8,26,34,3,7307916.19082796
4216,8,26,34,4,7289474.83985972
4217,8,26,34,5,50089966.7026728
4218,8,26,35,0,166138267.337595
4219,8,26,35,1,104497287.789996
4220,8,26,35,2,118340232.586089
4221,8,26,35,3,14621674.6078359
4222,8,26,35,4,14684759.0307081
4223,8,26,35,5,39018843.2611284
4224,8,26,36,0,166138267.337595
4225,8,26,36,1,89621790.5597525
4226,8,26,36,2,156060372.854483
4227,8,26,36,3,30224355.038084
4228,8,26,36,4,14932832.6740102
4229,8,26,36,5,47540603.4578826
4230,8,26,37,0,166138267.337595
4231,8,26,37,1,70926028.1473609
4232,8,26,37,2,151456900.637154
4233,8,26,37,3,57599242.8735401
4234,8,26,37,4,14856974.0544786
4235,8,26,37,5,78355860.2065131
4236,8,26,38,0,166138267.337595
4237,8,26,38,1,61823538.2157625
4238,8,26,38,2,150181907.298673
4239,8,26,38,3,64228741.9734928
4240,8,26,38,4,14876232.051523
4241,8,26,38,5,93714905.7266238
4242,8,26,39,0,166138267.337595
4243,8,26,39,1,59841505.1876111
4244,8,26,39,2,149285699.465704
4245,8,26,39,3,63156028.4437599
4246,8,26,39,4,31879558.8111059
4247,8,26,39,5,7934828.03231522
4248,8,26,40,0,166138267.337595
4249,8,26,40,1,53158087.0354307
4250,8,26,40,2,151614634.919497
4251,8,26,40,3,48487755.1183133
4252,8,26,40,4,39817927.4116157
4253,8,26,40,5,7711362.93574728
4254,8,26,41,0,166138267.337595
4255,8,26,41,1,52484283.8406215
4256,8,26,41,2,147542042.913638
4257,8,26,41,3,39458527.7912946
4258,8,26,41,4,29454906.1869949
4259,8,26,41,5,7894472.91685431
4260,8,26,42,0,166138267.337595
4261,8,26,42,1,43833643.0908499
4262,8,26,42,2,168995184.942695
4263,8,26,42,3,45028076.1857597
4264,8,26,42,4,8145685.89682574
4265,8,26,42,5,7875316.54166387
4266,8,26,43,0,166138267.337595
4267,8,26,43,1,43736497.1773669
4268,8,26,43,2,170930911.259514
4269,8,26,43,3,47097274.527199
4270,8,26,43,4,7659845.70090278
4271,8,26,43,5,16090767.658034
4272,8,26,44,0,166138267.337595
4273,8,26,44,1,34673544.7690566
4274,8,26,44,2,170094903.397193
4275,8,26,44,3,50798345.7623994
4276,8,26,44,4,7550926.07128247
4277,8,26,44,5,14075477.9155703
4278,8,26,45,0,166138267.337595
4279,8,26,45,1,35684580.6265905
4280,8,26,45,2,170938768.059105
4281,8,26,45,3,49079542.6652379
4282,8,26,45,4,7895829.34933306
4283,8,26,45,5,14932832.6740102
4284,8,27,32,0,166138267.337595
4285,8,27,32,1,144724039.235125
4286,8,27,32,2,45307680.0065781
4287,8,27,32,3,21694970.181749
4288,8,27,32,4,8174772.78338461
4289,8,27,32,5,9273204.16124609
4290,8,27,33,0,166138267.337595
4291,8,27,33,1,116883013.77289
4292,8,27,33,2,46071668.5737952
4293,8,27,33,3,7099238.49364793
4294,8,27,33,4,7585269.22504095
4295,8,27,33,5,5201.02045774868
4296,8,27,34,0,166138267.337595
4297,8,27,34,1,111860924.62162
4298,8,27,34,2,56631943.8571636
4299,8,27,34,3,7316188.68858835
4300,8,27,34,4,7942721.39138851
4301,8,27,34,5,58512264.8871782
4302,8,27,35,0,166138267.337595
4303,8,27,35,1,109523235.086584
4304,8,27,35,2,76426543.9464302
4305,8,27,35,3,7871024.22529225
4306,8,27,35,4,7364141.99161022
4307,8,27,35,5,52411791.5687476
4308,8,27,36,0,166138267.337595
4309,8,27,36,1,104453663.297648
4310,8,27,36,2,104919966.323056
4311,8,27,36,3,14541007.6911003
4312,8,27,36,4,13182764.4865947
4313,8,27,36,5,54440513.3496664
4314,8,27,37,0,166138267.337595
4315,8,27,37,1,88353647.0609112
4316,8,27,37,2,152984833.827301
4317,8,27,37,3,23299158.3097813
4318,8,27,37,4,13685673.5425512
4319,8,27,37,5,47333254.5780561
4320,8,27,38,0,166138267.337595
4321,8,27,38,1,79597031.5849872
4322,8,27,38,2,154861262.126828
4323,8,27,38,3,52133435.583053
4324,8,27,38,4,14491909.5651727
4325,8,27,38,5,68316289.4231361
4326,8,27,39,0,166138267.337595
4327,8,27,39,1,70122196.7184351
4328,8,27,39,2,149924896.593596
4329,8,27,39,3,83385910.1684037
4330,8,27,39,4,15332307.4489259
4331,8,27,39,5,90305768.726322
4332,8,27,40,0,166138267.337595
4333,8,27,40,1,62876012.5643104
4334,8,27,40,2,152044304.81503
4335,8,27,40,3,60762624.5208649
4336,8,27,40,4,22599670.3906526
4337,8,27,40,5,8174772.78338461
4338,8,27,41,0,166138267.337595
4339,8,27,41,1,63212324.0631892
4340,8,27,41,2,151867547.795999
4341,8,27,41,3,67831075.7572979
4342,8,27,41,4,39280425.4790128
4343,8,27,41,5,7717755.91504869
4344,8,27,42,0,166138267.337595
4345,8,27,42,1,52741529.9494073
4346,8,27,42,2,154749964.163355
4347,8,27,42,3,48640130.629592
4348,8,27,42,4,30544873.5583324
4349,8,27,42,5,8204673.78636079
4350,8,27,43,0,166138267.337595
4351,8,27,43,1,53465259.4530148
4352,8,27,43,2,158751010.965487
4353,8,27,43,3,40321368.362567
4354,8,27,43,4,8142365.99482152
4355,8,27,43,5,8091548.87769226
4356,8,27,44,0,166138267.337595
4357,8,27,44,1,42501204.6545095
4358,8,27,44,2,171152198.263543
4359,8,27,44,3,39761632.6386373
4360,8,27,44,4,7099238.49364793
4361,8,27,44,5,7401637.63675615
4362,8,27,45,0,166138267.337595
4363,8,27,45,1,45498845.8302745
4364,8,27,45,2,170489677.294111
4365,8,27,45,3,47471870.2957264
4366,8,27,45,4,7441050.69822783
4367,8,27,45,5,13182764.4865947
4368,9,15,32,0,144983752.255904
4369,9,15,32,1,25746784.8628346
4370,9,15,32,2,150906991.621684
4371,9,15,32,3,157993179.27608
4372,9,15,32,4,64141281.0526449
4373,9,15,32,5,96169072.5249222
4374,9,15,33,0,144983752.255904
4375,9,15,33,1,18261624.9444931
4376,9,15,33,2,141576254.386101
4377,9,15,33,3,164116125.118347
4378,9,15,33,4,64297044.8728208
4379,9,15,33,5,126769633.715975
4380,9,15,34,0,144983752.255904
4381,9,15,34,1,17737707.7230175
4382,9,15,34,2,122758797.607972
4383,9,15,34,3,169645912.613297
4384,9,15,34,4,83739199.8997957
4385,9,15,34,5,106809496.271154
4386,9,15,35,0,144983752.255904
4387,9,15,35,1,16558860.2649112
4388,9,15,35,2,124595661.022811
4389,9,15,35,3,149356616.000506
4390,9,15,35,4,119160372.65169
4391,9,15,35,5,74648408.5187283
4392,9,15,36,0,144983752.255904
4393,9,15,36,1,16747511.412204
4394,9,15,36,2,121008340.986837
4395,9,15,36,3,161464486.228169
4396,9,15,36,4,156302631.481229
4397,9,15,36,5,70726627.4509822
4398,9,15,37,0,144983752.255904
4399,9,15,37,1,17672743.3681338
4400,9,15,37,2,108382703.221989
4401,9,15,37,3,167183665.308822
4402,9,15,37,4,150748962.903736
4403,9,15,37,5,58759572.8287613
4404,9,15,38,0,144983752.255904
4405,9,15,38,1,17385157.6661554
4406,9,15,38,2,88375925.4229048
4407,9,15,38,3,167821263.728678
4408,9,15,38,4,157474008.039152
4409,9,15,38,5,57841759.7614288
4410,9,15,39,0,144983752.255904
4411,9,15,39,1,17496906.108717
4412,9,15,39,2,82549909.1992193
4413,9,15,39,3,173104694.305294
4414,9,15,39,4,155840298.388068
4415,9,15,39,5,60728545.8657027
4416,9,15,40,0,144983752.255904
4417,9,15,40,1,17091192.3829021
4418,9,15,40,2,72321480.170384
4419,9,15,40,3,173355310.507604
4420,9,15,40,4,156023900.24577
4421,9,15,40,5,64141281.0526449
4422,9,15,41,0,144983752.255904
4423,9,15,41,1,17599021.7025195
4424,9,15,41,2,64112351.1000163
4425,9,15,41,3,171275360.02837
4426,9,15,41,4,150394812.890204
4427,9,15,41,5,63478287.9971943
4428,9,15,42,0,144983752.255904
4429,9,15,42,1,17364671.1684833
4430,9,15,42,2,64498233.223807
4431,9,15,42,3,177508559.673001
4432,9,15,42,4,155646699.509917
4433,9,15,42,5,72251646.8088426
4434,9,15,43,0,144983752.255904
4435,9,15,43,1,18249653.113803
4436,9,15,43,2,53404811.8103077
4437,9,15,43,3,169738394.24488
4438,9,15,43,4,161190935.732017
4439,9,15,43,5,97810668.0033344
4440,9,15,44,0,144983752.255904
4441,9,15,44,1,18465797.1923556
4442,9,15,44,2,51501099.5868592
4443,9,15,44,3,178063866.983041
4444,9,15,44,4,164116125.118347
4445,9,15,44,5,128763376.432137
4446,9,15,45,0,144983752.255904
4447,9,15,45,1,18091980.1730017
4448,9,15,45,2,53727752.867547
4449,9,15,45,3,178771798.372573
4450,9,15,45,4,165615999.835672
4451,9,15,45,5,156302631.481229
4452,9,16,32,0,144983752.255904
4453,9,16,32,1,26736877.0733043
4454,9,16,32,2,181715900.128829
4455,9,16,32,3,152948616.572293
4456,9,16,32,4,57635030.3995247
4457,9,16,32,5,57049299.0931104
4458,9,16,33,0,144983752.255904
4459,9,16,33,1,24565763.8332886
4460,9,16,33,2,177636910.401985
4461,9,16,33,3,151906645.22964
4462,9,16,33,4,66788852.7816521
4463,9,16,33,5,76058473.4552314
4464,9,16,34,0,144983752.255904
4465,9,16,34,1,25703267.8727873
4466,9,16,34,2,163215458.078043
4467,9,16,34,3,157873059.135103
4468,9,16,34,4,66406052.0565796
4469,9,16,34,5,92368190.9567664
4470,9,16,35,0,144983752.255904
4471,9,16,35,1,17098515.9301229
4472,9,16,35,2,140664137.653393
4473,9,16,35,3,171035367.144311
4474,9,16,35,4,59582334.7889072
4475,9,16,35,5,116302232.641423
4476,9,16,36,0,144983752.255904
4477,9,16,36,1,17444666.050368
4478,9,16,36,2,132816238.0393
4479,9,16,36,3,173738607.990599
4480,9,16,36,4,73466387.1386515
4481,9,16,36,5,114828911.763307
4482,9,16,37,0,144983752.255904
4483,9,16,37,1,25444543.5994812
4484,9,16,37,2,121879614.270195
4485,9,16,37,3,155655103.243304
4486,9,16,37,4,103326671.291338
4487,9,16,37,5,78673480.1762897
4488,9,16,38,0,144983752.255904
4489,9,16,38,1,24977376.5308774
4490,9,16,38,2,115163386.708838
4491,9,16,38,3,167588701.76598
4492,9,16,38,4,148360307.523695
4493,9,16,38,5,52510476.2426361
4494,9,16,39,0,144983752.255904
4495,9,16,39,1,24446087.8945485
4496,9,16,39,2,108719194.646203
4497,9,16,39,3,170405368.532204
4498,9,16,39,4,159756819.960103
4499,9,16,39,5,63466687.1700705
4500,9,16,40,0,144983752.255904
4501,9,16,40,1,25874237.5435044
4502,9,16,40,2,99196498.927279
4503,9,16,40,3,170172640.228592
4504,9,16,40,4,155175021.506385
4505,9,16,40,5,57635030.3995247
4506,9,16,41,0,144983752.255904
4507,9,16,41,1,17392656.1094001
4508,9,16,41,2,89256838.1889977
4509,9,16,41,3,170868891.693407
4510,9,16,41,4,158113292.090906
4511,9,16,41,5,58939252.8998489
4512,9,16,42,0,144983752.255904
4513,9,16,42,1,16920949.2142498
4514,9,16,42,2,82384277.4029694
4515,9,16,42,3,176490889.392982
4516,9,16,42,4,144812341.475694
4517,9,16,42,5,57015023.2078791
4518,9,16,43,0,144983752.255904
4519,9,16,43,1,17323446.9176437
4520,9,16,43,2,74682318.1491071
4521,9,16,43,3,177806777.904306
4522,9,16,43,4,154215671.287432
4523,9,16,43,5,58889540.0927987
4524,9,16,44,0,144983752.255904
4525,9,16,44,1,16887701.0533754
4526,9,16,44,2,65742657.6441842
4527,9,16,44,3,175617288.813894
4528,9,16,44,4,151906645.22964
4529,9,16,44,5,61026892.234039
4530,9,16,45,0,144983752.255904
4531,9,16,45,1,17585462.5091458
4532,9,16,45,2,64567509.921611
4533,9,16,45,3,171258541.20085
4534,9,16,45,4,151740336.351271
4535,9,16,45,5,73466387.1386515
4536,9,17,32,0,144983752.255904
4537,9,17,32,1,36426708.0423544
4538,9,17,32,2,179557049.311214
4539,9,17,32,3,156071682.088781
4540,9,17,32,4,60385723.7067423
4541,9,17,32,5,7312097.14822499
4542,9,17,33,0,144983752.255904
4543,9,17,33,1,25997095.4966395
4544,9,17,33,2,175844519.271595
4545,9,17,33,3,154050743.153564
4546,9,17,33,4,52577549.3817343
4547,9,17,33,5,33015681.3988597
4548,9,17,34,0,144983752.255904
4549,9,17,34,1,27447060.3628882
4550,9,17,34,2,181492058.79768
4551,9,17,34,3,153949995.414921
4552,9,17,34,4,65383190.7311746
4553,9,17,34,5,55815015.367383
4554,9,17,35,0,144983752.255904
4555,9,17,35,1,26423896.3942187
4556,9,17,35,2,177824442.633982
4557,9,17,35,3,154228663.13045
4558,9,17,35,4,63227434.9111043
4559,9,17,35,5,74200597.7413253
4560,9,17,36,0,144983752.255904
4561,9,17,36,1,26603089.336072
4562,9,17,36,2,160731124.286656
4563,9,17,36,3,158382174.183958
4564,9,17,36,4,62552118.3926824
4565,9,17,36,5,92231933.1095143
4566,9,17,37,0,144983752.255904
4567,9,17,37,1,25497024.3608381
4568,9,17,37,2,150011337.532949
4569,9,17,37,3,166966928.501487
4570,9,17,37,4,58262862.3568442
4571,9,17,37,5,112672572.557855
4572,9,17,38,0,144983752.255904
4573,9,17,38,1,26070796.7981825
4574,9,17,38,2,136815066.597943
4575,9,17,38,3,168050910.769867
4576,9,17,38,4,73737019.9834566
4577,9,17,38,5,113038871.685232
4578,9,17,39,0,144983752.255904
4579,9,17,39,1,25393835.4584194
4580,9,17,39,2,122810851.954975
4581,9,17,39,3,164090981.952991
4582,9,17,39,4,91775057.9126363
